id,phy,clas,ord,fam,gen,tx,txa
240,Foraminifera,Globothalamea,Rotaliida,Ammoniidae,Ammonia,Ammonia,Ammonia
241,Arthropoda,Pycnogonida,Pantopoda,Ammotheidae,Ammothea,Ammothea,Ammothea
242,Arthropoda,Pycnogonida,Pantopoda,Ammotheidae,Ammothea,Ammothea hilgendorfi,Ammothea hilgendorfi
243,Arthropoda,Pycnogonida,Pantopoda,Ammotheidae,,Ammotheidae,Ammotheidae
56,Arthropoda,Pycnogonida,Pantopoda,Ammotheidae,Ammothella,Achelia longipes,Ammothella longipes
244,Arthropoda,Pycnogonida,Pantopoda,Ammotheidae,Ammothella,Ammothella longipes,Ammothella longipes
245,Arthropoda,Pycnogonida,Pantopoda,Ammotheidae,Ammothella,Amothella longipes,Ammothella longipes
246,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca,Ampelisca
247,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca aequicornis,Ampelisca aequicornis
248,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca anomala,Ampelisca anomala
249,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca armoricana,Ampelisca armoricana
250,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca brevicornis,Ampelisca brevicornis
251,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca calypsonis,Ampelisca calypsonis
252,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca dalmatina,Ampelisca dalmatina
253,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca diadema,Ampelisca diadema
254,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca eschrichtii,Ampelisca eschrichtii
255,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca gibba,Ampelisca gibba
256,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca heterodactyla,Ampelisca heterodactyla
257,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca intermedia,Ampelisca intermedia
258,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca ledoyeri,Ampelisca ledoyeri
259,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca lusitanica,Ampelisca lusitanica
260,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca macrocephala,Ampelisca macrocephala
261,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca massiliensis,Ampelisca massiliensis
262,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca multispinosa,Ampelisca multispinosa
263,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca odontoplax,Ampelisca odontoplax
264,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca pectenata,Ampelisca pectenata
279,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca spooneri,Ampelisca pectenata
265,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca planierensis,Ampelisca planierensis
266,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca provincialis,Ampelisca provincialis
267,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca pseudosarsi,Ampelisca pseudosarsi
268,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca pseudospinimana,Ampelisca pseudospinimana
269,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca pusilla,Ampelisca pusilla
270,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca remora,Ampelisca remora
271,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca rubella,Ampelisca rubella
272,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca ruffoi,Ampelisca ruffoi
273,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca sarsi,Ampelisca sarsi
274,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca sorbei,Ampelisca sorbei
275,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca spinifer,Ampelisca spinifer
276,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca spinifes,Ampelisca spinifer
277,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca spinimana,Ampelisca spinimana
278,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca spinipes,Ampelisca spinipes
280,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca tenuicornis,Ampelisca tenuicornis
281,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca toulemonti,Ampelisca toulemonti
282,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca truncata,Ampelisca truncata
283,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca typica,Ampelisca typica
284,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca verga,Ampelisca verga
285,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca vervecei,Ampelisca vervecei
286,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,,Ampeliscidae,Ampeliscidae
287,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Ampharete,Ampharete
288,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Ampharete aculeata,Ampharete
293,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Amphareteeniles,Ampharete
6408,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Sabellides,Ampharete
289,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Ampharete acutifrons,Ampharete acutifrons
290,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Ampharete balthica,Ampharete baltica
291,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Ampharete baltica,Ampharete baltica
292,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Ampharete borealis,Ampharete borealis
6409,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Sabellides borealis,Ampharete borealis
294,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Ampharete falcata,Ampharete falcata
295,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Ampharete finmarchia,Ampharete finmarchica
296,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Ampharete finmarchica,Ampharete finmarchica
297,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Ampharete goesi,Ampharete goesi
298,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Ampharete grubei,Ampharete grubei
299,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Ampharete lindstroemi,Ampharete lindstroemi
300,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Ampharete lindstroemi Ampharete finmarchica,Ampharete lindstroemi
301,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Ampharete octocirrata,Ampharete octocirrata
6410,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Sabellides octocirrata,Ampharete octocirrata
302,Annelida,Polychaeta,Terebellida,Ampharetidae,,Ampharetidae,Ampharetidae
304,Annelida,Polychaeta,Terebellida,Ampharetidae,,Ampharetinae,Ampharetidae
305,Annelida,Polychaeta,Terebellida,Ampharetidae,,Ampharetinaes,Ampharetidae
4277,Annelida,Polychaeta,Terebellida,Ampharetidae,,Melinninae,Ampharetidae
306,Cnidaria,Anthozoa,Actiniaria,Amphianthidae,Amphianthus,Amphianthus,Amphianthus
307,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Amphiascoides,Amphiascoides subdebilis,Amphiascoides subdebilis
308,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Amphiascus,Amphiascus,Amphiascus
309,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Amphiascus,Amphiascus longirostris,Amphiascus longirostris
310,Arthropoda,Hexanauplia,Sessilia,Balanidae,Amphibalanus,Amphibalanus,Amphibalanus
311,Arthropoda,Hexanauplia,Sessilia,Balanidae,Amphibalanus,Amphibalanus amphitrite,Amphibalanus amphitrite
312,Arthropoda,Hexanauplia,Sessilia,Balanidae,Amphibalanus,Amphibalanus eburneus,Amphibalanus eburneus
313,Arthropoda,Hexanauplia,Sessilia,Balanidae,Amphibalanus,Amphibalanus improvisus,Amphibalanus improvisus
937,Arthropoda,Hexanauplia,Sessilia,Balanidae,Amphibalanus,Balanus improvisus,Amphibalanus improvisus
314,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Amphiblestrum,Amphiblestrum,Amphiblestrum
315,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Amphiblestrum,Amphiblestrum auritum,Amphiblestrum auritum
1236,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Amphiblestrum,Callopora aurita,Amphiblestrum auritum
316,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Amphiblestrum,Amphiblestrum flemingii,Amphiblestrum flemingii
318,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Amphiblestrum,Amphiblestrum solidum,Amphiblestrum solidum
319,Annelida,Polychaeta,Sabellida,Sabellidae,Amphicorina,Amphicorina,Amphicorina
5124,Annelida,Polychaeta,Sabellida,Sabellidae,Amphicorina,Oriopsis,Amphicorina
320,Annelida,Polychaeta,Terebellida,Ampharetidae,Amphicteis,Amphicteis,Amphicteis
321,Annelida,Polychaeta,Terebellida,Ampharetidae,Amphicteis,Amphicteis gunneri,Amphicteis gunneri
322,Annelida,Polychaeta,Terebellida,Ampharetidae,Amphicteis,Amphicteis midas,Amphicteis midas
323,Annelida,Polychaeta,Terebellida,Pectinariidae,Amphictene,Amphictene auricoma,Amphictene auricoma
5418,Annelida,Polychaeta,Terebellida,Pectinariidae,Amphictene,Pectinaria (Amphictene) auricoma,Amphictene auricoma
5419,Annelida,Polychaeta,Terebellida,Pectinariidae,Amphictene,Pectinaria Amphictene auricoma,Amphictene auricoma
324,Annelida,Polychaeta,Sabellida,Sabellidae,Amphiglena,Amphiglena mediterranea,Amphiglena mediterranea
325,Porifera,Demospongiae,Poecilosclerida,Esperiopsidae,Amphilectus,Amphilectus,Amphilectus
326,Porifera,Demospongiae,Poecilosclerida,Esperiopsidae,Amphilectus,Amphilectus Esperiopsis fucorum,Amphilectus
328,Porifera,Demospongiae,Poecilosclerida,Esperiopsidae,Amphilectus,Amphilectus Mycale lobata,Amphilectus
327,Porifera,Demospongiae,Poecilosclerida,Esperiopsidae,Amphilectus,Amphilectus fucorum,Amphilectus fucorum
2414,Porifera,Demospongiae,Poecilosclerida,Esperiopsidae,Amphilectus,Espenopsis fucorum,Amphilectus fucorum
329,Echinodermata,Ophiuroidea,Amphilepidida,Amphilepididae,Amphilepis,Amphilepis,Amphilepis
330,Echinodermata,Ophiuroidea,Amphilepidida,Amphilepididae,Amphilepis,Amphilepis norvegica,Amphilepis norvegica
331,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,,Amphilochidae,Amphilochidae
332,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,,Amphilochidaes,Amphilochidae
333,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochoides,Amphilochoides boecki,Amphilochoides boecki
334,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochoides,Amphilochoides boecki boecki,Amphilochoides boecki
335,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochoides,Amphilochoides serratipes,Amphilochoides serratipes
337,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochus,Amphilochus,Amphilochus
344,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochus,Amphilocussp,Amphilochus
336,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochus,Amphilochopsis hamatus,Amphilochus hamatus
338,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochus,Amphilochus manudens,Amphilochus manudens
341,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochus,Amphilochus spencebatei,Amphilochus spencebatei
342,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochus,Amphilochus tenuimanus,Amphilochus tenuimanus
345,Annelida,Polychaeta,Amphinomida,Amphinomidae,,Amphinomidae,Amphinomidae
346,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphipholis,Amphipholis,Amphipholis
347,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphipholis,Amphipholis squamata,Amphipholis squamata
348,Arthropoda,Malacostraca,Amphipoda,,,Amphipoda,Amphipoda
349,Arthropoda,Malacostraca,Amphipoda,,,AMPHIPODA,Amphipoda
350,Arthropoda,Malacostraca,Amphipoda,,,Amphipoda Dam,Amphipoda
351,Arthropoda,Malacostraca,Amphipoda,,,Amphipodas,Amphipoda
1324,Arthropoda,Malacostraca,Amphipoda,,,CAPRELLIDEA,Amphipoda
1325,Arthropoda,Malacostraca,Amphipoda,,,Caprellidira,Amphipoda
1326,Arthropoda,Malacostraca,Amphipoda,,,Caprelloidea,Amphipoda
2764,Arthropoda,Malacostraca,Amphipoda,,,Gammaridea,Amphipoda
2765,Arthropoda,Malacostraca,Amphipoda,,,GAMMARIDEA,Amphipoda
3374,Arthropoda,Malacostraca,Amphipoda,,,Hyperiidea,Amphipoda
4055,Arthropoda,Malacostraca,Amphipoda,,,Lysianassoidea,Amphipoda
4931,Arthropoda,Malacostraca,Amphipoda,,,OEDICEROTOIDEA,Amphipoda
353,Nemertea,Enopla,Monostilifera,Amphiporidae,Amphiporus,Amphiporus bioculatus,Amphiporus
352,Nemertea,Enopla,Monostilifera,Amphiporidae,Amphiporus,Amphiporus allucens,Amphiporus allucens
354,Nemertea,Enopla,Monostilifera,Amphiporidae,Amphiporus,Amphiporus lactifloreus,Amphiporus lactifloreus
355,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Amphisbetia,Amphisbetia operculata,Amphisbetia operculata
356,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Amphissa,Amphissa acutecostata,Amphissa acutecostata
357,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,Amphithoides,Amphithoides,Amphithoides
358,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,Amphithopsis,Amphithopsis longicaudata,Amphithopsis longicaudata
359,Annelida,Polychaeta,Terebellida,Terebellidae,Amphitrite,Amphitrides gracilis,Amphitrite
360,Annelida,Polychaeta,Terebellida,Terebellidae,Amphitrite,Amphitrite,Amphitrite
361,Annelida,Polychaeta,Terebellida,Terebellidae,Amphitrite,Amphitrite cirrata,Amphitrite cirrata
364,Annelida,Polychaeta,Terebellida,Terebellidae,Amphitrite,Amphitrite grayi,Amphitrite grayi
365,Annelida,Polychaeta,Terebellida,Terebellidae,Amphitritides,Amphitritides gracilis,Amphitritides gracilis
367,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura,Amphiura
375,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiuraeniles,Amphiura
380,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura Ophiopeltis securigera,Amphiura (Ophiopeltis) securigera
368,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura (Amphiura) incana,Amphiura (Amphiura) incana
379,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura (Ophiopeltis) securigera,Amphiura (Ophiopeltis) securigera
382,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura securigera,Amphiura (Ophiopeltis) securigera
374,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura digna,Amphiura abyssorum
369,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura borealis,Amphiura borealis
371,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura chiagei,Amphiura chiajei
372,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura chiajei,Amphiura chiajei
376,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura filiformis,Amphiura filiformis
373,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura denticulata,Amphiura fragilis
377,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura griegi,Amphiura griegi
378,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura mediterranea,Amphiura mediterranea
381,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura otteri,Amphiura otteri
383,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,,Amphiuridae,Amphiuridae
384,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,,Amphiuridaes,Amphiuridae
385,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,Ampithoe,Ampithoe,Ampithoe
387,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,Ampithoe,Ampithoe gammaroides,Ampithoe
386,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,Ampithoe,Ampithoe ferox,Ampithoe ferox
389,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,Ampithoe,Ampithoe ramondi,Ampithoe ramondi
390,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,Ampithoe,Ampithoe rubricata,Ampithoe rubricata
391,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,,Ampithoidae,Ampithoidae
392,Mollusca,Gastropoda,,Lymnaeidae,Ampullaceana,Ampullaceana balthica,Ampullaceana balthica
393,Annelida,Polychaeta,Terebellida,Ampharetidae,Amythasides,Amythasides macroglossus,Amythasides macroglossus
394,Mollusca,Bivalvia,Arcida,Arcidae,Anadara,Anadara corbuloides,Anadara corbuloides
395,Mollusca,Bivalvia,Arcida,Arcidae,Anadara,Anadara polii,Anadara gibbosa
411,Arthropoda,Malacostraca,Decapoda,Paguridae,Anapagurus,Anapagarus hyndmanni,Anapagurus hyndmanni
412,Arthropoda,Malacostraca,Decapoda,Paguridae,Anapagurus,Anapagurus,Anapagurus
416,Arthropoda,Malacostraca,Decapoda,Paguridae,Anapagurus,Anapagurus hyndmanni,Anapagurus hyndmanni
417,Arthropoda,Malacostraca,Decapoda,Paguridae,Anapagurus,Anapagurus hyndmanni Bell6,Anapagurus hyndmanni
413,Arthropoda,Malacostraca,Decapoda,Paguridae,Anapagurus,Anapagurus bicorniger,Anapagurus bicorniger
414,Arthropoda,Malacostraca,Decapoda,Paguridae,Anapagurus,Anapagurus breviaculeatus,Anapagurus breviaculeatus
410,Arthropoda,Malacostraca,Decapoda,Paguridae,Anapagurus,Anapagarus chiroacanthus,Anapagurus chiroacanthus
415,Arthropoda,Malacostraca,Decapoda,Paguridae,Anapagurus,Anapagurus chiroacanthus,Anapagurus chiroacanthus
418,Arthropoda,Malacostraca,Decapoda,Paguridae,Anapagurus,Anapagurus laevis,Anapagurus laevis
419,Arthropoda,Malacostraca,Decapoda,Paguridae,Anapagurus,Anapagurus petiti,Anapagurus petiti
420,Arthropoda,Malacostraca,Decapoda,Paguridae,Anapagurus,Anapagurus pusillus,Anapagurus pusillus
422,Chordata,Actinopterygii,Perciformes,Anarhichadidae,Anarhichas,Anarhichas,Anarhichas
425,Mollusca,Gastropoda,Lepetellida,Anatomidae,Anatoma,Anatoma,Anatoma
426,Mollusca,Gastropoda,Lepetellida,Anatomidae,Anatoma,Anatoma crispata,Anatoma crispata
427,Arthropoda,Malacostraca,Mysida,Mysidae,Anchialina,Anchialina agilis,Anchialina agilis
428,Annelida,Polychaeta,Phyllodocida,Pilargidae,Ancistrosyllis,Ancistrosyllis,Ancistrosyllis
429,Annelida,Polychaeta,Phyllodocida,Pilargidae,Ancistrosyllis,Ancistrosyllis cingulata,Ancistrosyllis cingulata
430,Annelida,Polychaeta,Phyllodocida,Pilargidae,Ancistrosyllis,Ancistrosyllis falcata,Ancistrosyllis falcata
431,Annelida,Polychaeta,Phyllodocida,Pilargidae,Ancistrosyllis,Ancistrosyllis groenlandica,Ancistrosyllis groenlandica
432,Annelida,Polychaeta,Phyllodocida,Pilargidae,Ancistrosyllis,Ancistrosyllis hamata,Ancistrosyllis hamata
433,Arthropoda,Hexanauplia,Harpacticoida,Ancorabolidae,Ancorabolus,Ancorabolus mirabilis,Ancorabolus mirabilis
434,Mollusca,Gastropoda,Nudibranchia,Goniodorididae,Ancula,Ancula gibbosa,Ancula gibbosa
436,Arthropoda,Malacostraca,Amphipoda,Stegocephalidae,Andaniella,Andaniella pectinata,Andaniella pectinata
437,Arthropoda,Malacostraca,Amphipoda,Stegocephalidae,Andaniexis,Andaniexis,Andaniexis
435,Arthropoda,Malacostraca,Amphipoda,Stegocephalidae,Andaniexis,Andania abyssi,Andaniexis abyssi
438,Cnidaria,Anthozoa,Actiniaria,Haloclavidae,Anemonactis,Anemonactis mazeli,Anemonactis mazeli
439,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia,Anemone,Anemonia
440,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia,Anemone colonial,Anemonia
441,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia,Anemonia,Anemonia
442,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia,Anemonia viridis,Anemonia viridis
443,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,Anguilla anguilla,Anguilla anguilla
444,Annelida,Polychaeta,Phyllodocida,Syllidae,Anguillosyllis,Anguillosyllis pupa,Anguillosyllis pupa
445,Bryozoa,Gymnolaemata,Ctenostomatida,Nolellidae,Anguinella,Anguinella palmata,Anguinella palmata
446,Mollusca,Bivalvia,Cardiida,Tellinidae,Angulus,Angulus,Angulus
451,Arthropoda,Malacostraca,Isopoda,Cymothoidae,Anilocra,Anilocra,Anilocra
452,,,,,,Animalia,Animalia
453,,,,,,ANIMALIA,Animalia
454,Arthropoda,Malacostraca,Amphipoda,Maeridae,Animoceradocus,Animoceradocus semiserratus,Animoceradocus semiserratus
1401,Arthropoda,Malacostraca,Amphipoda,Maeridae,Animoceradocus,Ceradocus semiserratus,Animoceradocus semiserratus
456,Mollusca,Gastropoda,,Planorbidae,Anisus,Anisus vortex,Anisus vortex
457,Bryozoa,Stenolaemata,Cyclostomatida,Annectocymidae,Annectocyma,Annectocyma,Annectocyma
458,Bryozoa,Stenolaemata,Cyclostomatida,Annectocymidae,Annectocyma,Annectocyma major,Annectocyma major
459,Bryozoa,Stenolaemata,Cyclostomatida,Annectocymidae,,Annectocymidae,Annectocymidae
460,Annelida,,,,,Annelida,Annelida
461,Annelida,,,,,ANNELIDA,Annelida
462,Annelida,Polychaeta,Terebellida,Ampharetidae,Anobothrus,Anobothrus gracilis,Anobothrus gracilis
463,Annelida,Polychaeta,Terebellida,Ampharetidae,Anobothrus,Anobothrus laubieri,Anobothrus laubieri
4293,Annelida,Polychaeta,Terebellida,Ampharetidae,Anobothrus,Melythasides lauberi,Anobothrus laubieri
464,Mollusca,Bivalvia,Unionida,Unionidae,Anodonta,Anodonta,Anodonta
465,Mollusca,Bivalvia,Unionida,Unionidae,Anodonta,Anodonta anatina,Anodonta anatina
466,Mollusca,Bivalvia,Unionida,Unionidae,Anodonta,Anodonta cygnea,Anodonta cygnea
467,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Anomalocera,Anomalocera patersoni,Anomalocera patersoni
468,Mollusca,Bivalvia,Pectinida,Anomiidae,Anomia,Anomia,Anomia
471,Mollusca,Bivalvia,Pectinida,Anomiidae,Anomia,Anomia ephippium,Anomia ephippium
472,Mollusca,Bivalvia,Pectinida,Anomiidae,Anomia,Anomia epihippium,Anomia ephippium
473,Mollusca,Bivalvia,Pectinida,Anomiidae,,Anomiidae,Anomiidae
474,Mollusca,Bivalvia,Pectinida,Anomiidae,,Anomiidaes,Anomiidae
481,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,Anonyx,Anonyx
482,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,Anonyx lilljeborgi,Anonyx lilljeborgi
483,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,Anonyx nugax,Anonyx nugax
484,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,Anonyx sarsi,Anonyx sarsi
3244,Nemertea,Anopla,,,,Heteronemertea,Anopla
485,Arthropoda,Pycnogonida,Pantopoda,Phoxichilidiidae,Anoplodactylus,Anoplodactylus,Anoplodactylus
486,Arthropoda,Pycnogonida,Pantopoda,Phoxichilidiidae,Anoplodactylus,Anoplodactylus angulatus,Anoplodactylus angulatus
421,Arthropoda,Pycnogonida,Pantopoda,Phoxichilidiidae,Anoplodactylus,Anaplodactylus petiolatus,Anoplodactylus petiolatus
487,Arthropoda,Pycnogonida,Pantopoda,Phoxichilidiidae,Anoplodactylus,Anoplodactylus petiolatus,Anoplodactylus petiolatus
488,Arthropoda,Pycnogonida,Pantopoda,Phoxichilidiidae,Anoplodactylus,Anoplodactylus pygmaeus,Anoplodactylus pygmaeus
489,Arthropoda,Pycnogonida,Pantopoda,Phoxichilidiidae,Anoplodactylus,Anoplodactylus virescens,Anoplodactylus virescens
490,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Anoplosomella,Anoplosomella sordidum,Anoplosomella sordida
491,Annelida,Polychaeta,Phyllodocida,Syllidae,Anoplosyllis,Anoplosyllis edentula,Anoplosyllis edentula
492,Echinodermata,Asteroidea,Valvatida,Asterinidae,Anseropoda,Anseropoda,Anseropoda
